year,GEOID,county,variable,estimate,moe
2019,13089,DeKalb County,total_pop,759297,NA
2019,13089,DeKalb County,pop_white,270121,5356
2019,13089,DeKalb County,pop_baa,417974,2500
2019,13089,DeKalb County,pop_aian,18348,3395
2019,13089,DeKalb County,pop_asian,54557,1104
2019,13089,DeKalb County,pop_nhpi,600,415
2019,13089,DeKalb County,pop_other_race,19269,4126
2019,13089,DeKalb County,pop_foreign_born,116220,9267
2019,13089,DeKalb County,median_rent,1260,27
2019,13089,DeKalb County,median_rent_income_percent,33.3,1.6
2019,13089,DeKalb County,median_unit_value,252200,9213
2019,13089,DeKalb County,median_household_income,90519,3575
2019,13097,Douglas County,total_pop,146343,NA
2019,13097,Douglas County,pop_white,68739,2772
2019,13097,Douglas County,pop_baa,73822,1119
2019,13097,Douglas County,pop_aian,561,529
2019,13097,Douglas County,pop_asian,3239,625
2019,13097,Douglas County,pop_nhpi,NA,NA
2019,13097,Douglas County,pop_other_race,4078,1957
2019,13097,Douglas County,pop_foreign_born,15548,2976
2019,13097,Douglas County,median_rent,1091,101
2019,13097,Douglas County,median_rent_income_percent,28.7,2.8
2019,13097,Douglas County,median_unit_value,182000,10520
2019,13097,Douglas County,median_household_income,73892,7446
2019,13113,Fayette County,total_pop,114421,NA
2019,13113,Fayette County,pop_white,77387,1881
2019,13113,Fayette County,pop_baa,29046,1415
2019,13113,Fayette County,pop_aian,1133,1043
2019,13113,Fayette County,pop_asian,5012,2102
2019,13113,Fayette County,pop_nhpi,NA,NA
2019,13113,Fayette County,pop_other_race,3602,2365
2019,13113,Fayette County,pop_foreign_born,11818,2582
2019,13113,Fayette County,median_rent,1345,61
2019,13113,Fayette County,median_rent_income_percent,28.6,2.7
2019,13113,Fayette County,median_unit_value,305300,16685
2019,13113,Fayette County,median_household_income,109487,15281
2019,13117,Forsyth County,total_pop,244252,NA
2019,13117,Forsyth County,pop_white,187896,3315
2019,13117,Forsyth County,pop_baa,11737,531
2019,13117,Forsyth County,pop_aian,2642,1807
2019,13117,Forsyth County,pop_asian,39510,525
2019,13117,Forsyth County,pop_nhpi,NA,NA
2019,13117,Forsyth County,pop_other_race,8549,2985
2019,13117,Forsyth County,pop_foreign_born,44629,2574
2019,13117,Forsyth County,median_rent,1442,91
2019,13117,Forsyth County,median_rent_income_percent,28.6,3.5
2019,13117,Forsyth County,median_unit_value,363700,6456
2019,13117,Forsyth County,median_household_income,122385,3352
2019,13121,Fulton County,total_pop,1063937,NA
2019,13121,Fulton County,pop_white,487430,6416
2019,13121,Fulton County,pop_baa,484484,5252
2019,13121,Fulton County,pop_aian,6112,1245
2019,13121,Fulton County,pop_asian,87761,2717
2019,13121,Fulton County,pop_nhpi,1633,1211
2019,13121,Fulton County,pop_other_race,22962,5359
2019,13121,Fulton County,pop_foreign_born,136142,8380
2019,13121,Fulton County,median_rent,1324,38
2019,13121,Fulton County,median_rent_income_percent,28.2,1.3
2019,13121,Fulton County,median_unit_value,357500,12300
2019,13121,Fulton County,median_household_income,117100,6442
2019,13135,Gwinnett County,total_pop,936250,NA
2019,13135,Gwinnett County,pop_white,457629,12160
2019,13135,Gwinnett County,pop_baa,284286,3293
2019,13135,Gwinnett County,pop_aian,6863,2406
2019,13135,Gwinnett County,pop_asian,126556,2312
2019,13135,Gwinnett County,pop_nhpi,1388,705
2019,13135,Gwinnett County,pop_other_race,95124,11126
2019,13135,Gwinnett County,pop_foreign_born,255483,11394
2019,13135,Gwinnett County,median_rent,1338,26
2019,13135,Gwinnett County,median_rent_income_percent,31.4,2.2
2019,13135,Gwinnett County,median_unit_value,250200,5733
2019,13135,Gwinnett County,median_household_income,91631,2688
2019,13151,Henry County,total_pop,234561,NA
2019,13151,Henry County,pop_white,111383,2613
2019,13151,Henry County,pop_baa,116609,1282
2019,13151,Henry County,pop_aian,NA,NA
2019,13151,Henry County,pop_asian,9664,775
2019,13151,Henry County,pop_nhpi,NA,NA
2019,13151,Henry County,pop_other_race,2423,1583
2019,13151,Henry County,pop_foreign_born,17205,3321
2019,13151,Henry County,median_rent,1196,37
2019,13151,Henry County,median_rent_income_percent,27.1,3.1
2019,13151,Henry County,median_unit_value,189300,4913
2019,13151,Henry County,median_household_income,83590,6607
2019,13217,Newton County,total_pop,111744,NA
2019,13217,Newton County,pop_white,56781,1320
2019,13217,Newton County,pop_baa,55099,1495
2019,13217,Newton County,pop_aian,NA,NA
2019,13217,Newton County,pop_asian,NA,NA
2019,13217,Newton County,pop_nhpi,NA,NA
2019,13217,Newton County,pop_other_race,NA,NA
2019,13217,Newton County,pop_foreign_born,6293,1763
2019,13217,Newton County,median_rent,1057,93
2019,13217,Newton County,median_rent_income_percent,31.1,13.8
2019,13217,Newton County,median_unit_value,161300,4103
2019,13217,Newton County,median_household_income,65673,7267
2019,13223,Paulding County,total_pop,168667,NA
2019,13223,Paulding County,pop_white,133318,3244
2019,13223,Paulding County,pop_baa,38354,1559
2019,13223,Paulding County,pop_aian,NA,NA
2019,13223,Paulding County,pop_asian,2749,124
2019,13223,Paulding County,pop_nhpi,NA,NA
2019,13223,Paulding County,pop_other_race,982,950
2019,13223,Paulding County,pop_foreign_born,11565,2409
2019,13223,Paulding County,median_rent,1311,115
2019,13223,Paulding County,median_rent_income_percent,24.1,3.3
2019,13223,Paulding County,median_unit_value,209400,12164
2019,13223,Paulding County,median_household_income,80213,8115
2019,13247,Rockdale County,total_pop,90896,NA
2019,13247,Rockdale County,pop_white,34947,1576
2019,13247,Rockdale County,pop_baa,52454,1934
2019,13247,Rockdale County,pop_aian,1311,1144
2019,13247,Rockdale County,pop_asian,2056,208
2019,13247,Rockdale County,pop_nhpi,NA,NA
2019,13247,Rockdale County,pop_other_race,2019,1362
2019,13247,Rockdale County,pop_foreign_born,9837,2408
2019,13247,Rockdale County,median_rent,1120,69
2019,13247,Rockdale County,median_rent_income_percent,37.2,5.1
2019,13247,Rockdale County,median_unit_value,167700,8154
2019,13247,Rockdale County,median_household_income,78959,9841
2019,13255,Spalding County,total_pop,66703,NA
2019,13255,Spalding County,pop_white,42575,895
2019,13255,Spalding County,pop_baa,24772,679
2019,13255,Spalding County,pop_aian,NA,NA
2019,13255,Spalding County,pop_asian,587,517
2019,13255,Spalding County,pop_nhpi,NA,NA
2019,13255,Spalding County,pop_other_race,NA,NA
2019,13255,Spalding County,pop_foreign_born,3076,1584
2019,13255,Spalding County,median_rent,794,212
2019,13255,Spalding County,median_rent_income_percent,28.2,3.4
2019,13255,Spalding County,median_unit_value,118400,16046
2019,13255,Spalding County,median_household_income,66054,6397
2019,13297,Walton County,total_pop,94593,NA
2019,13297,Walton County,pop_white,74238,1407
2019,13297,Walton County,pop_baa,18537,301
2019,13297,Walton County,pop_aian,376,315
2019,13297,Walton County,pop_asian,2224,404
2019,13297,Walton County,pop_nhpi,NA,NA
2019,13297,Walton County,pop_other_race,1063,1060
2019,13297,Walton County,pop_foreign_born,4168,1246
2019,13297,Walton County,median_rent,1058,56
2019,13297,Walton County,median_rent_income_percent,28.6,5
2019,13297,Walton County,median_unit_value,225700,16839
2019,13297,Walton County,median_household_income,81082,6740
